"link","word","l1","l2","l3","l4","l5"
"https://kbbi.kemdikbud.go.id/entri/susuk","susuk","s","u","s","u","k"
"https://kbbi.kemdikbud.go.id/entri/susul","susul","s","u","s","u","l"
"https://kbbi.kemdikbud.go.id/entri/susun","susun","s","u","s","u","n"
"https://kbbi.kemdikbud.go.id/entri/susup","susup","s","u","s","u","p"
"https://kbbi.kemdikbud.go.id/entri/susur","susur","s","u","s","u","r"
"https://kbbi.kemdikbud.go.id/entri/susut","susut","s","u","s","u","t"
"https://kbbi.kemdikbud.go.id/entri/susyi","susyi","s","u","s","y","i"
"https://kbbi.kemdikbud.go.id/entri/sutan","sutan","s","u","t","a","n"
"https://kbbi.kemdikbud.go.id/entri/suten","suten","s","u","t","e","n"
"https://kbbi.kemdikbud.go.id/entri/sutet","sutet","s","u","t","e","t"
"https://kbbi.kemdikbud.go.id/entri/sutil","sutil","s","u","t","i","l"
"https://kbbi.kemdikbud.go.id/entri/sutra","sutra","s","u","t","r","a"
"https://kbbi.kemdikbud.go.id/entri/suwir","suwir","s","u","w","i","r"
"https://kbbi.kemdikbud.go.id/entri/swike","swike","s","w","i","k","e"
"https://kbbi.kemdikbud.go.id/entri/syair","syair","s","y","a","i","r"
"https://kbbi.kemdikbud.go.id/entri/syaka","syaka","s","y","a","k","a"
"https://kbbi.kemdikbud.go.id/entri/syala","syala","s","y","a","l","a"
"https://kbbi.kemdikbud.go.id/entri/syeir","syeir","s","y","e","i","r"
"https://kbbi.kemdikbud.go.id/entri/syekh","syekh","s","y","e","k","h"
"https://kbbi.kemdikbud.go.id/entri/syeti","syeti","s","y","e","t","i"
"https://kbbi.kemdikbud.go.id/entri/syiar","syiar","s","y","i","a","r"
"https://kbbi.kemdikbud.go.id/entri/syiwa","syiwa","s","y","i","w","a"
"https://kbbi.kemdikbud.go.id/entri/syura","syura","s","y","u","r","a"
"https://kbbi.kemdikbud.go.id/entri/taala","taala","t","a","a","l","a"
"https://kbbi.kemdikbud.go.id/entri/tabah","tabah","t","a","b","a","h"
"https://kbbi.kemdikbud.go.id/entri/tabak","tabak","t","a","b","a","k"
"https://kbbi.kemdikbud.go.id/entri/tabal","tabal","t","a","b","a","l"
"https://kbbi.kemdikbud.go.id/entri/taban","taban","t","a","b","a","n"
"https://kbbi.kemdikbud.go.id/entri/tabat","tabat","t","a","b","a","t"
"https://kbbi.kemdikbud.go.id/entri/tabel","tabel","t","a","b","e","l"
"https://kbbi.kemdikbud.go.id/entri/taber","taber","t","a","b","e","r"
"https://kbbi.kemdikbud.go.id/entri/tabia","tabia","t","a","b","i","a"
"https://kbbi.kemdikbud.go.id/entri/tabib","tabib","t","a","b","i","b"
"https://kbbi.kemdikbud.go.id/entri/tabii","tabii","t","a","b","i","i"
"https://kbbi.kemdikbud.go.id/entri/tabik","tabik","t","a","b","i","k"
"https://kbbi.kemdikbud.go.id/entri/tabir","tabir","t","a","b","i","r"
"https://kbbi.kemdikbud.go.id/entri/tabla","tabla","t","a","b","l","a"
"https://kbbi.kemdikbud.go.id/entri/tablo","tablo","t","a","b","l","o"
"https://kbbi.kemdikbud.go.id/entri/tabok","tabok","t","a","b","o","k"
"https://kbbi.kemdikbud.go.id/entri/tabot","tabot","t","a","b","o","t"
"https://kbbi.kemdikbud.go.id/entri/tabuh","tabuh","t","a","b","u","h"
"https://kbbi.kemdikbud.go.id/entri/tabun","tabun","t","a","b","u","n"
"https://kbbi.kemdikbud.go.id/entri/tabur","tabur","t","a","b","u","r"
"https://kbbi.kemdikbud.go.id/entri/tabut","tabut","t","a","b","u","t"
"https://kbbi.kemdikbud.go.id/entri/tadah","tadah","t","a","d","a","h"
"https://kbbi.kemdikbud.go.id/entri/tadir","tadir","t","a","d","i","r"
"https://kbbi.kemdikbud.go.id/entri/tadut","tadut","t","a","d","u","t"
"https://kbbi.kemdikbud.go.id/entri/taena","taena","t","a","e","n","a"
"https://kbbi.kemdikbud.go.id/entri/tagak","tagak","t","a","g","a","k"
"https://kbbi.kemdikbud.go.id/entri/tagal","tagal","t","a","g","a","l"
"https://kbbi.kemdikbud.go.id/entri/tagan","tagan","t","a","g","a","n"
"https://kbbi.kemdikbud.go.id/entri/tagar","tagar","t","a","g","a","r"
"https://kbbi.kemdikbud.go.id/entri/tagas","tagas","t","a","g","a","s"
"https://kbbi.kemdikbud.go.id/entri/tageh","tageh","t","a","g","e","h"
"https://kbbi.kemdikbud.go.id/entri/tagen","tagen","t","a","g","e","n"
"https://kbbi.kemdikbud.go.id/entri/tagih","tagih","t","a","g","i","h"
"https://kbbi.kemdikbud.go.id/entri/tagma","tagma","t","a","g","m","a"
"https://kbbi.kemdikbud.go.id/entri/tagut","tagut","t","a","g","u","t"
"https://kbbi.kemdikbud.go.id/entri/tahak","tahak","t","a","h","a","k"
"https://kbbi.kemdikbud.go.id/entri/tahan","tahan","t","a","h","a","n"
"https://kbbi.kemdikbud.go.id/entri/tahap","tahap","t","a","h","a","p"
"https://kbbi.kemdikbud.go.id/entri/tahar","tahar","t","a","h","a","r"
"https://kbbi.kemdikbud.go.id/entri/tahil","tahil","t","a","h","i","l"
"https://kbbi.kemdikbud.go.id/entri/tahir","tahir","t","a","h","i","r"
"https://kbbi.kemdikbud.go.id/entri/tahta","tahta","t","a","h","t","a"
"https://kbbi.kemdikbud.go.id/entri/tahun","tahun","t","a","h","u","n"
"https://kbbi.kemdikbud.go.id/entri/taici","taici","t","a","i","c","i"
"https://kbbi.kemdikbud.go.id/entri/taiga","taiga","t","a","i","g","a"
"https://kbbi.kemdikbud.go.id/entri/taiko","taiko","t","a","i","k","o"
"https://kbbi.kemdikbud.go.id/entri/taiso","taiso","t","a","i","s","o"
"https://kbbi.kemdikbud.go.id/entri/tajak","tajak","t","a","j","a","k"
"https://kbbi.kemdikbud.go.id/entri/tajam","tajam","t","a","j","a","m"
"https://kbbi.kemdikbud.go.id/entri/tajau","tajau","t","a","j","a","u"
"https://kbbi.kemdikbud.go.id/entri/tajen","tajen","t","a","j","e","n"
"https://kbbi.kemdikbud.go.id/entri/tajin","tajin","t","a","j","i","n"
"https://kbbi.kemdikbud.go.id/entri/tajio","tajio","t","a","j","i","o"
"https://kbbi.kemdikbud.go.id/entri/tajir","tajir","t","a","j","i","r"
"https://kbbi.kemdikbud.go.id/entri/tajuk","tajuk","t","a","j","u","k"
"https://kbbi.kemdikbud.go.id/entri/tajur","tajur","t","a","j","u","r"
"https://kbbi.kemdikbud.go.id/entri/takah","takah","t","a","k","a","h"
"https://kbbi.kemdikbud.go.id/entri/takak","takak","t","a","k","a","k"
"https://kbbi.kemdikbud.go.id/entri/takal","takal","t","a","k","a","l"
"https://kbbi.kemdikbud.go.id/entri/takar","takar","t","a","k","a","r"
"https://kbbi.kemdikbud.go.id/entri/takat","takat","t","a","k","a","t"
"https://kbbi.kemdikbud.go.id/entri/takaw","takaw","t","a","k","a","w"
"https://kbbi.kemdikbud.go.id/entri/takeh","takeh","t","a","k","e","h"
"https://kbbi.kemdikbud.go.id/entri/takel","takel","t","a","k","e","l"
"https://kbbi.kemdikbud.go.id/entri/takik","takik","t","a","k","i","k"
"https://kbbi.kemdikbud.go.id/entri/takir","takir","t","a","k","i","r"
"https://kbbi.kemdikbud.go.id/entri/takma","takma","t","a","k","m","a"
"https://kbbi.kemdikbud.go.id/entri/takmu","takmu","t","a","k","m","u"
"https://kbbi.kemdikbud.go.id/entri/takol","takol","t","a","k","o","l"
"https://kbbi.kemdikbud.go.id/entri/taksa","taksa","t","a","k","s","a"
"https://kbbi.kemdikbud.go.id/entri/taksi","taksi","t","a","k","s","i"
"https://kbbi.kemdikbud.go.id/entri/taksu","taksu","t","a","k","s","u"
"https://kbbi.kemdikbud.go.id/entri/takuh","takuh","t","a","k","u","h"
"https://kbbi.kemdikbud.go.id/entri/takuk","takuk","t","a","k","u","k"
"https://kbbi.kemdikbud.go.id/entri/takur","takur","t","a","k","u","r"
"https://kbbi.kemdikbud.go.id/entri/takut","takut","t","a","k","u","t"
"https://kbbi.kemdikbud.go.id/entri/takwa","takwa","t","a","k","w","a"
"https://kbbi.kemdikbud.go.id/entri/talah","talah","t","a","l","a","h"
"https://kbbi.kemdikbud.go.id/entri/talai","talai","t","a","l","a","i"
"https://kbbi.kemdikbud.go.id/entri/talak","talak","t","a","l","a","k"
"https://kbbi.kemdikbud.go.id/entri/talam","talam","t","a","l","a","m"
"https://kbbi.kemdikbud.go.id/entri/talar","talar","t","a","l","a","r"
"https://kbbi.kemdikbud.go.id/entri/talas","talas","t","a","l","a","s"
"https://kbbi.kemdikbud.go.id/entri/talek","talek","t","a","l","e","k"
"https://kbbi.kemdikbud.go.id/entri/talen","talen","t","a","l","e","n"
"https://kbbi.kemdikbud.go.id/entri/talib","talib","t","a","l","i","b"
"https://kbbi.kemdikbud.go.id/entri/talon","talon","t","a","l","o","n"
"https://kbbi.kemdikbud.go.id/entri/talum","talum","t","a","l","u","m"
"https://kbbi.kemdikbud.go.id/entri/talun","talun","t","a","l","u","n"
"https://kbbi.kemdikbud.go.id/entri/talus","talus","t","a","l","u","s"
"https://kbbi.kemdikbud.go.id/entri/talut","talut","t","a","l","u","t"
"https://kbbi.kemdikbud.go.id/entri/tamak","tamak","t","a","m","a","k"
"https://kbbi.kemdikbud.go.id/entri/tamam","tamam","t","a","m","a","m"
"https://kbbi.kemdikbud.go.id/entri/taman","taman","t","a","m","a","n"
"https://kbbi.kemdikbud.go.id/entri/tamar","tamar","t","a","m","a","r"
"https://kbbi.kemdikbud.go.id/entri/tamas","tamas","t","a","m","a","s"
"https://kbbi.kemdikbud.go.id/entri/tamat","tamat","t","a","m","a","t"
"https://kbbi.kemdikbud.go.id/entri/tambi","tambi","t","a","m","b","i"
"https://kbbi.kemdikbud.go.id/entri/tambo","tambo","t","a","m","b","o"
"https://kbbi.kemdikbud.go.id/entri/tamil","tamil","t","a","m","i","l"
"https://kbbi.kemdikbud.go.id/entri/tampi","tampi","t","a","m","p","i"
"https://kbbi.kemdikbud.go.id/entri/tampo","tampo","t","a","m","p","o"
"https://kbbi.kemdikbud.go.id/entri/tamuk","tamuk","t","a","m","u","k"
"https://kbbi.kemdikbud.go.id/entri/tanah","tanah","t","a","n","a","h"
"https://kbbi.kemdikbud.go.id/entri/tanai","tanai","t","a","n","a","i"
"https://kbbi.kemdikbud.go.id/entri/tanak","tanak","t","a","n","a","k"
"https://kbbi.kemdikbud.go.id/entri/tanam","tanam","t","a","n","a","m"
"https://kbbi.kemdikbud.go.id/entri/tanau","tanau","t","a","n","a","u"
"https://kbbi.kemdikbud.go.id/entri/tanbo","tanbo","t","a","n","b","o"
"https://kbbi.kemdikbud.go.id/entri/tanda","tanda","t","a","n","d","a"
"https://kbbi.kemdikbud.go.id/entri/tandu","tandu","t","a","n","d","u"
"https://kbbi.kemdikbud.go.id/entri/tango","tango","t","a","n","g","o"
"https://kbbi.kemdikbud.go.id/entri/tania","tania","t","a","n","i","a"
"https://kbbi.kemdikbud.go.id/entri/tanih","tanih","t","a","n","i","h"
"https://kbbi.kemdikbud.go.id/entri/tanin","tanin","t","a","n","i","n"
"https://kbbi.kemdikbud.go.id/entri/tanji","tanji","t","a","n","j","i"
"https://kbbi.kemdikbud.go.id/entri/tanju","tanju","t","a","n","j","u"
"https://kbbi.kemdikbud.go.id/entri/tanpa","tanpa","t","a","n","p","a"
"https://kbbi.kemdikbud.go.id/entri/tansi","tansi","t","a","n","s","i"
"https://kbbi.kemdikbud.go.id/entri/tante","tante","t","a","n","t","e"
"https://kbbi.kemdikbud.go.id/entri/tanti","tanti","t","a","n","t","i"
"https://kbbi.kemdikbud.go.id/entri/tanur","tanur","t","a","n","u","r"
"https://kbbi.kemdikbud.go.id/entri/tanya","tanya","t","a","n","y","a"
"https://kbbi.kemdikbud.go.id/entri/taoci","taoci","t","a","o","c","i"
"https://kbbi.kemdikbud.go.id/entri/taoco","taoco","t","a","o","c","o"
"https://kbbi.kemdikbud.go.id/entri/taoge","taoge","t","a","o","g","e"
"https://kbbi.kemdikbud.go.id/entri/taoke","taoke","t","a","o","k","e"
"https://kbbi.kemdikbud.go.id/entri/taori","taori","t","a","o","r","i"
"https://kbbi.kemdikbud.go.id/entri/taosi","taosi","t","a","o","s","i"
"https://kbbi.kemdikbud.go.id/entri/tapah","tapah","t","a","p","a","h"
"https://kbbi.kemdikbud.go.id/entri/tapai","tapai","t","a","p","a","i"
"https://kbbi.kemdikbud.go.id/entri/tapak","tapak","t","a","p","a","k"
"https://kbbi.kemdikbud.go.id/entri/tapal","tapal","t","a","p","a","l"
"https://kbbi.kemdikbud.go.id/entri/tapih","tapih","t","a","p","i","h"
"https://kbbi.kemdikbud.go.id/entri/tapin","tapin","t","a","p","i","n"
"https://kbbi.kemdikbud.go.id/entri/tapir","tapir","t","a","p","i","r"
"https://kbbi.kemdikbud.go.id/entri/tapis","tapis","t","a","p","i","s"
"https://kbbi.kemdikbud.go.id/entri/tapol","tapol","t","a","p","o","l"
"https://kbbi.kemdikbud.go.id/entri/taptu","taptu","t","a","p","t","u"
"https://kbbi.kemdikbud.go.id/entri/tapui","tapui","t","a","p","u","i"
"https://kbbi.kemdikbud.go.id/entri/tapuk","tapuk","t","a","p","u","k"
"https://kbbi.kemdikbud.go.id/entri/tapus","tapus","t","a","p","u","s"
"https://kbbi.kemdikbud.go.id/entri/taqwa","taqwa","t","a","q","w","a"
"https://kbbi.kemdikbud.go.id/entri/taraf","taraf","t","a","r","a","f"
"https://kbbi.kemdikbud.go.id/entri/tarah","tarah","t","a","r","a","h"
"https://kbbi.kemdikbud.go.id/entri/tarak","tarak","t","a","r","a","k"
"https://kbbi.kemdikbud.go.id/entri/taram","taram","t","a","r","a","m"
"https://kbbi.kemdikbud.go.id/entri/taran","taran","t","a","r","a","n"
"https://kbbi.kemdikbud.go.id/entri/tarap","tarap","t","a","r","a","p"
"https://kbbi.kemdikbud.go.id/entri/taras","taras","t","a","r","a","s"
"https://kbbi.kemdikbud.go.id/entri/tarib","tarib","t","a","r","i","b"
"https://kbbi.kemdikbud.go.id/entri/tarif","tarif","t","a","r","i","f"
"https://kbbi.kemdikbud.go.id/entri/tarik","tarik","t","a","r","i","k"
"https://kbbi.kemdikbud.go.id/entri/tarip","tarip","t","a","r","i","p"
"https://kbbi.kemdikbud.go.id/entri/taris","taris","t","a","r","i","s"
"https://kbbi.kemdikbud.go.id/entri/tarof","tarof","t","a","r","o","f"
"https://kbbi.kemdikbud.go.id/entri/tarot","tarot","t","a","r","o","t"
"https://kbbi.kemdikbud.go.id/entri/tarra","tarra","t","a","r","r","a"
"https://kbbi.kemdikbud.go.id/entri/tarub","tarub","t","a","r","u","b"
"https://kbbi.kemdikbud.go.id/entri/taruh","taruh","t","a","r","u","h"
"https://kbbi.kemdikbud.go.id/entri/taruk","taruk","t","a","r","u","k"
"https://kbbi.kemdikbud.go.id/entri/tarum","tarum","t","a","r","u","m"
"https://kbbi.kemdikbud.go.id/entri/tarup","tarup","t","a","r","u","p"
"https://kbbi.kemdikbud.go.id/entri/tasai","tasai","t","a","s","a","i"
"https://kbbi.kemdikbud.go.id/entri/tasak","tasak","t","a","s","a","k"
"https://kbbi.kemdikbud.go.id/entri/tasel","tasel","t","a","s","e","l"
"https://kbbi.kemdikbud.go.id/entri/tasik","tasik","t","a","s","i","k"
"https://kbbi.kemdikbud.go.id/entri/taska","taska","t","a","s","k","a"
"https://kbbi.kemdikbud.go.id/entri/tatah","tatah","t","a","t","a","h"
"https://kbbi.kemdikbud.go.id/entri/tatai","tatai","t","a","t","a","i"
"https://kbbi.kemdikbud.go.id/entri/tatak","tatak","t","a","t","a","k"
"https://kbbi.kemdikbud.go.id/entri/tatal","tatal","t","a","t","a","l"
"https://kbbi.kemdikbud.go.id/entri/tatap","tatap","t","a","t","a","p"
"https://kbbi.kemdikbud.go.id/entri/tatar","tatar","t","a","t","a","r"
"https://kbbi.kemdikbud.go.id/entri/tatib","tatib","t","a","t","i","b"
"https://kbbi.kemdikbud.go.id/entri/tatih","tatih","t","a","t","i","h"
"https://kbbi.kemdikbud.go.id/entri/tauco","tauco","t","a","u","c","o"
"https://kbbi.kemdikbud.go.id/entri/tauge","tauge","t","a","u","g","e"
"https://kbbi.kemdikbud.go.id/entri/tauke","tauke","t","a","u","k","e"
"https://kbbi.kemdikbud.go.id/entri/taung","taung","t","a","u","n","g"
"https://kbbi.kemdikbud.go.id/entri/tause","tause","t","a","u","s","e"
"https://kbbi.kemdikbud.go.id/entri/tawaf","tawaf","t","a","w","a","f"
"https://kbbi.kemdikbud.go.id/entri/tawak","tawak","t","a","w","a","k"
"https://kbbi.kemdikbud.go.id/entri/tawan","tawan","t","a","w","a","n"
"https://kbbi.kemdikbud.go.id/entri/tawar","tawar","t","a","w","a","r"
"https://kbbi.kemdikbud.go.id/entri/tawas","tawas","t","a","w","a","s"
"https://kbbi.kemdikbud.go.id/entri/tawes","tawes","t","a","w","e","s"
"https://kbbi.kemdikbud.go.id/entri/tawon","tawon","t","a","w","o","n"
"https://kbbi.kemdikbud.go.id/entri/tawur","tawur","t","a","w","u","r"
"https://kbbi.kemdikbud.go.id/entri/tayib","tayib","t","a","y","i","b"
"https://kbbi.kemdikbud.go.id/entri/tayub","tayub","t","a","y","u","b"
"https://kbbi.kemdikbud.go.id/entri/tayum","tayum","t","a","y","u","m"
"https://kbbi.kemdikbud.go.id/entri/tazir","tazir","t","a","z","i","r"
"https://kbbi.kemdikbud.go.id/entri/tebah","tebah","t","e","b","a","h"
"https://kbbi.kemdikbud.go.id/entri/tebak","tebak","t","e","b","a","k"
"https://kbbi.kemdikbud.go.id/entri/tebal","tebal","t","e","b","a","l"
"https://kbbi.kemdikbud.go.id/entri/teban","teban","t","e","b","a","n"
"https://kbbi.kemdikbud.go.id/entri/tebar","tebar","t","e","b","a","r"
"https://kbbi.kemdikbud.go.id/entri/tebas","tebas","t","e","b","a","s"
"https://kbbi.kemdikbud.go.id/entri/tebat","tebat","t","e","b","a","t"
"https://kbbi.kemdikbud.go.id/entri/tebet","tebet","t","e","b","e","t"
"https://kbbi.kemdikbud.go.id/entri/tebok","tebok","t","e","b","o","k"
"https://kbbi.kemdikbud.go.id/entri/tebon","tebon","t","e","b","o","n"
"https://kbbi.kemdikbud.go.id/entri/tebuk","tebuk","t","e","b","u","k"
"https://kbbi.kemdikbud.go.id/entri/tebus","tebus","t","e","b","u","s"
"https://kbbi.kemdikbud.go.id/entri/tedak","tedak","t","e","d","a","k"
"https://kbbi.kemdikbud.go.id/entri/tedas","tedas","t","e","d","a","s"
"https://kbbi.kemdikbud.go.id/entri/teduh","teduh","t","e","d","u","h"
"https://kbbi.kemdikbud.go.id/entri/tefeu","tefeu","t","e","f","e","u"
"https://kbbi.kemdikbud.go.id/entri/tegah","tegah","t","e","g","a","h"
"https://kbbi.kemdikbud.go.id/entri/tegak","tegak","t","e","g","a","k"
"https://kbbi.kemdikbud.go.id/entri/tegal","tegal","t","e","g","a","l"
"https://kbbi.kemdikbud.go.id/entri/tegap","tegap","t","e","g","a","p"
"https://kbbi.kemdikbud.go.id/entri/tegar","tegar","t","e","g","a","r"
"https://kbbi.kemdikbud.go.id/entri/tegas","tegas","t","e","g","a","s"
"https://kbbi.kemdikbud.go.id/entri/tegel","tegel","t","e","g","e","l"
"https://kbbi.kemdikbud.go.id/entri/teger","teger","t","e","g","e","r"
"https://kbbi.kemdikbud.go.id/entri/tegil","tegil","t","e","g","i","l"
"https://kbbi.kemdikbud.go.id/entri/tegor","tegor","t","e","g","o","r"
"https://kbbi.kemdikbud.go.id/entri/teguh","teguh","t","e","g","u","h"
"https://kbbi.kemdikbud.go.id/entri/teguk","teguk","t","e","g","u","k"
"https://kbbi.kemdikbud.go.id/entri/tegun","tegun","t","e","g","u","n"
"https://kbbi.kemdikbud.go.id/entri/tegur","tegur","t","e","g","u","r"
"https://kbbi.kemdikbud.go.id/entri/tehid","tehid","t","e","h","i","d"
"https://kbbi.kemdikbud.go.id/entri/tekad","tekad","t","e","k","a","d"
"https://kbbi.kemdikbud.go.id/entri/tekah","tekah","t","e","k","a","h"
"https://kbbi.kemdikbud.go.id/entri/tekak","tekak","t","e","k","a","k"
"https://kbbi.kemdikbud.go.id/entri/tekam","tekam","t","e","k","a","m"
"https://kbbi.kemdikbud.go.id/entri/tekan","tekan","t","e","k","a","n"
"https://kbbi.kemdikbud.go.id/entri/tekap","tekap","t","e","k","a","p"
"https://kbbi.kemdikbud.go.id/entri/tekat","tekat","t","e","k","a","t"
"https://kbbi.kemdikbud.go.id/entri/tekek","tekek","t","e","k","e","k"
"https://kbbi.kemdikbud.go.id/entri/tekel","tekel","t","e","k","e","l"
"https://kbbi.kemdikbud.go.id/entri/teken","teken","t","e","k","e","n"
"https://kbbi.kemdikbud.go.id/entri/teker","teker","t","e","k","e","r"
"https://kbbi.kemdikbud.go.id/entri/tekik","tekik","t","e","k","i","k"
"https://kbbi.kemdikbud.go.id/entri/tekis","tekis","t","e","k","i","s"
"https://kbbi.kemdikbud.go.id/entri/tekoh","tekoh","t","e","k","o","h"
"https://kbbi.kemdikbud.go.id/entri/tekor","tekor","t","e","k","o","r"
"https://kbbi.kemdikbud.go.id/entri/tekpi","tekpi","t","e","k","p","i"
"https://kbbi.kemdikbud.go.id/entri/tekte","tekte","t","e","k","t","e"
"https://kbbi.kemdikbud.go.id/entri/tekua","tekua","t","e","k","u","a"
"https://kbbi.kemdikbud.go.id/entri/tekuk","tekuk","t","e","k","u","k"
"https://kbbi.kemdikbud.go.id/entri/tekun","tekun","t","e","k","u","n"
"https://kbbi.kemdikbud.go.id/entri/tekup","tekup","t","e","k","u","p"
"https://kbbi.kemdikbud.go.id/entri/tekur","tekur","t","e","k","u","r"
"https://kbbi.kemdikbud.go.id/entri/telah","telah","t","e","l","a","h"
"https://kbbi.kemdikbud.go.id/entri/telak","telak","t","e","l","a","k"
"https://kbbi.kemdikbud.go.id/entri/telan","telan","t","e","l","a","n"
"https://kbbi.kemdikbud.go.id/entri/telap","telap","t","e","l","a","p"
"https://kbbi.kemdikbud.go.id/entri/telas","telas","t","e","l","a","s"
"https://kbbi.kemdikbud.go.id/entri/telat","telat","t","e","l","a","t"
"https://kbbi.kemdikbud.go.id/entri/telau","telau","t","e","l","a","u"
"https://kbbi.kemdikbud.go.id/entri/telek","telek","t","e","l","e","k"
"https://kbbi.kemdikbud.go.id/entri/teler","teler","t","e","l","e","r"
"https://kbbi.kemdikbud.go.id/entri/teles","teles","t","e","l","e","s"
"https://kbbi.kemdikbud.go.id/entri/telik","telik","t","e","l","i","k"
"https://kbbi.kemdikbud.go.id/entri/telis","telis","t","e","l","i","s"
"https://kbbi.kemdikbud.go.id/entri/telop","telop","t","e","l","o","p"
"https://kbbi.kemdikbud.go.id/entri/telor","telor","t","e","l","o","r"
"https://kbbi.kemdikbud.go.id/entri/teluh","teluh","t","e","l","u","h"
"https://kbbi.kemdikbud.go.id/entri/teluk","teluk","t","e","l","u","k"
"https://kbbi.kemdikbud.go.id/entri/telur","telur","t","e","l","u","r"
"https://kbbi.kemdikbud.go.id/entri/telus","telus","t","e","l","u","s"
"https://kbbi.kemdikbud.go.id/entri/telut","telut","t","e","l","u","t"
"https://kbbi.kemdikbud.go.id/entri/temak","temak","t","e","m","a","k"
"https://kbbi.kemdikbud.go.id/entri/teman","teman","t","e","m","a","n"
"https://kbbi.kemdikbud.go.id/entri/temar","temar","t","e","m","a","r"
"https://kbbi.kemdikbud.go.id/entri/temas","temas","t","e","m","a","s"
"https://kbbi.kemdikbud.go.id/entri/tembu","tembu","t","e","m","b","u"
"https://kbbi.kemdikbud.go.id/entri/temeh","temeh","t","e","m","e","h"
"https://kbbi.kemdikbud.go.id/entri/temin","temin","t","e","m","i","n"
"https://kbbi.kemdikbud.go.id/entri/tempa","tempa","t","e","m","p","a"
"https://kbbi.kemdikbud.go.id/entri/tempe","tempe","t","e","m","p","e"
"https://kbbi.kemdikbud.go.id/entri/tempo","tempo","t","e","m","p","o"
"https://kbbi.kemdikbud.go.id/entri/tenak","tenak","t","e","n","a","k"
"https://kbbi.kemdikbud.go.id/entri/tenam","tenam","t","e","n","a","m"
"https://kbbi.kemdikbud.go.id/entri/tenar","tenar","t","e","n","a","r"
"https://kbbi.kemdikbud.go.id/entri/tenat","tenat","t","e","n","a","t"
"https://kbbi.kemdikbud.go.id/entri/tenda","tenda","t","e","n","d","a"
"https://kbbi.kemdikbud.go.id/entri/tendo","tendo","t","e","n","d","o"
"https://kbbi.kemdikbud.go.id/entri/tener","tener","t","e","n","e","r"
"https://kbbi.kemdikbud.go.id/entri/tengu","tengu","t","e","n","g","u"
"https://kbbi.kemdikbud.go.id/entri/tenis","tenis","t","e","n","i","s"
"https://kbbi.kemdikbud.go.id/entri/tenok","tenok","t","e","n","o","k"
"https://kbbi.kemdikbud.go.id/entri/tenor","tenor","t","e","n","o","r"
"https://kbbi.kemdikbud.go.id/entri/tensi","tensi","t","e","n","s","i"
"https://kbbi.kemdikbud.go.id/entri/tentu","tentu","t","e","n","t","u"
"https://kbbi.kemdikbud.go.id/entri/tenuk","tenuk","t","e","n","u","k"
"https://kbbi.kemdikbud.go.id/entri/tenun","tenun","t","e","n","u","n"
"https://kbbi.kemdikbud.go.id/entri/teori","teori","t","e","o","r","i"
"https://kbbi.kemdikbud.go.id/entri/tepak","tepak","t","e","p","a","k"
"https://kbbi.kemdikbud.go.id/entri/tepam","tepam","t","e","p","a","m"
"https://kbbi.kemdikbud.go.id/entri/tepas","tepas","t","e","p","a","s"
"https://kbbi.kemdikbud.go.id/entri/tepat","tepat","t","e","p","a","t"
"https://kbbi.kemdikbud.go.id/entri/tepeh","tepeh","t","e","p","e","h"
"https://kbbi.kemdikbud.go.id/entri/tepek","tepek","t","e","p","e","k"
"https://kbbi.kemdikbud.go.id/entri/tepet","tepet","t","e","p","e","t"
"https://kbbi.kemdikbud.go.id/entri/tepik","tepik","t","e","p","i","k"
"https://kbbi.kemdikbud.go.id/entri/tepis","tepis","t","e","p","i","s"
"https://kbbi.kemdikbud.go.id/entri/tepok","tepok","t","e","p","o","k"
"https://kbbi.kemdikbud.go.id/entri/tepos","tepos","t","e","p","o","s"
"https://kbbi.kemdikbud.go.id/entri/tepra","tepra","t","e","p","r","a"
"https://kbbi.kemdikbud.go.id/entri/tepuk","tepuk","t","e","p","u","k"
"https://kbbi.kemdikbud.go.id/entri/tepus","tepus","t","e","p","u","s"
"https://kbbi.kemdikbud.go.id/entri/terak","terak","t","e","r","a","k"
"https://kbbi.kemdikbud.go.id/entri/teral","teral","t","e","r","a","l"
"https://kbbi.kemdikbud.go.id/entri/teram","teram","t","e","r","a","m"
"https://kbbi.kemdikbud.go.id/entri/teran","teran","t","e","r","a","n"
"https://kbbi.kemdikbud.go.id/entri/terap","terap","t","e","r","a","p"
"https://kbbi.kemdikbud.go.id/entri/teras","teras","t","e","r","a","s"
"https://kbbi.kemdikbud.go.id/entri/terau","terau","t","e","r","a","u"
"https://kbbi.kemdikbud.go.id/entri/terem","terem","t","e","r","e","m"
"https://kbbi.kemdikbud.go.id/entri/teres","teres","t","e","r","e","s"
"https://kbbi.kemdikbud.go.id/entri/teret","teret","t","e","r","e","t"
"https://kbbi.kemdikbud.go.id/entri/terik","terik","t","e","r","i","k"
"https://kbbi.kemdikbud.go.id/entri/terin","terin","t","e","r","i","n"
"https://kbbi.kemdikbud.go.id/entri/terka","terka","t","e","r","k","a"
"https://kbbi.kemdikbud.go.id/entri/terna","terna","t","e","r","n","a"
"https://kbbi.kemdikbud.go.id/entri/terok","terok","t","e","r","o","k"
"https://kbbi.kemdikbud.go.id/entri/teror","teror","t","e","r","o","r"
